               0   -3.3115335e-22
     0.039804598   -3.7007485e-22
     0.079609195   -4.0839163e-22
      0.11941379    -4.459439e-22
      0.15921839   -4.8235104e-22
      0.19902299    -5.172482e-22
      0.23882759   -5.5028687e-22
      0.27863218   -5.8114276e-22
      0.31843678   -6.0952003e-22
      0.35824138   -6.3515534e-22
      0.39804598   -6.5782166e-22
      0.43785058   -6.7733375e-22
      0.47765517   -6.9355192e-22
      0.51745977   -7.0638858e-22
      0.55726437    -7.158101e-22
      0.59706897   -7.2184528e-22
      0.63687356   -7.2458294e-22
      0.67667816    -7.241858e-22
      0.71648276   -7.2088713e-22
      0.75628736   -7.1499907e-22
      0.79609195   -7.0691756e-22
      0.83589655   -6.9712345e-22
      0.87570115   -6.8619114e-22
      0.91550575   -6.7479192e-22
      0.95531035   -6.6369656e-22
      0.99511494   -6.5378085e-22
       1.0349195   -6.4603286e-22
       1.0747241   -6.4155301e-22
       1.1145287   -6.4156013e-22
       1.1543333   -6.4739891e-22
       1.1941379   -6.6054118e-22
       1.2339425   -6.6732932e-22
       1.2737471   -6.6733668e-22
       1.3135517   -6.6734343e-22
       1.3533563   -6.6734899e-22
       1.3931609   -6.6735402e-22
       1.4329655   -6.6735879e-22
       1.4727701   -6.6736296e-22
       1.5125747   -6.6736581e-22
       1.5523793   -6.6736834e-22
       1.5921839   -6.6736993e-22
       1.6319885   -6.6737157e-22
       1.6717931   -6.6737219e-22
       1.7115977   -6.6737177e-22
       1.7514023   -6.6737114e-22
       1.7912069   -6.6736935e-22
       1.8310115   -6.6736736e-22
       1.8708161   -6.6736432e-22
       1.9106207   -6.6736121e-22
       1.9504253    -6.673566e-22
       1.9902299   -6.6735201e-22
       2.0300345   -6.6734698e-22
       2.0698391   -6.6734074e-22
       2.1096437   -6.6733355e-22
       2.1494483   -6.6732642e-22
       2.1892529   -6.6731841e-22
       2.2290575   -6.6730892e-22
       2.2688621    -6.673003e-22
       2.3086667   -6.6728996e-22
       2.3484713   -6.6727932e-22
       2.3882759    -6.672671e-22
       2.4280805   -6.6723967e-22
       2.4678851   -6.6720736e-22
       2.5076897   -6.6719252e-22
       2.5474943   -6.6728041e-22
       2.5872989   -6.6719306e-22
       2.6271035   -6.6717857e-22
        2.666908   -6.6716343e-22
       2.7067126    -6.671486e-22
       2.7465172    -6.671317e-22
       2.7863218   -6.6711411e-22
       2.8261264   -6.6709632e-22
        2.865931   -6.6707727e-22
       2.9057356   -6.6705716e-22
       2.9455402   -6.6703686e-22
       2.9853448   -6.6701497e-22
       3.0251494   -6.6699295e-22
        3.064954   -6.6697041e-22
       3.1047586   -6.6694656e-22
       3.1445632   -6.6692183e-22
       3.1843678   -6.6689743e-22
       3.2241724   -6.6687099e-22
        3.263977   -6.6684463e-22
       3.3037816   -6.6681736e-22
       3.3435862   -6.6678985e-22
       3.3833908   -6.6676089e-22
       3.4231954   -6.6673175e-22
           3.463   -6.6670191e-22
       3.5028046   -6.6667081e-22
       3.5426092   -6.6664004e-22
       3.5824138   -6.6660746e-22
       3.6222184   -6.6657477e-22
        3.662023   -6.6654223e-22
       3.7018276   -6.6650792e-22
       3.7416322   -6.6647319e-22
       3.7814368   -6.6643841e-22
       3.8212414   -6.6640284e-22
        3.861046   -6.6636613e-22
       3.9008506   -6.6632948e-22
       3.9406552   -6.6629214e-22
       3.9804598   -6.6625434e-22
       4.0202644   -6.6621504e-22
        4.060069   -6.6617633e-22
       4.0998736   -6.6613625e-22
       4.1396782   -6.6609567e-22
       4.1794828   -6.6605454e-22
       4.2192874   -6.6601202e-22
        4.259092   -6.6596979e-22
       4.2988966   -6.6592704e-22
       4.3387012   -6.6588311e-22
       4.3785058   -6.6583784e-22
       4.4183103   -6.6579272e-22
       4.4581149   -6.6574633e-22
       4.4979195   -6.6569953e-22
       4.5377241   -6.6565194e-22
       4.5775287   -6.6560323e-22
       4.6173333   -6.6555326e-22
       4.6571379   -6.6550309e-22
       4.6969425     -6.65452e-22
       4.7367471   -6.6539961e-22
       4.7765517   -6.6534647e-22
       4.8163563   -6.6529279e-22
       4.8561609    -6.652593e-22
       4.8959655   -6.6524452e-22
       4.9357701   -6.6510361e-22
       4.9755747   -6.6503171e-22
       5.0153793   -6.6502897e-22
       5.0551839    -6.649721e-22
       5.0949885   -6.6491563e-22
       5.1347931   -6.6485778e-22
       5.1745977   -6.6479929e-22
       5.2144023   -6.6474013e-22
       5.2542069   -6.6468075e-22
       5.2940115    -6.646197e-22
       5.3338161   -6.6455874e-22
       5.3736207   -6.6449664e-22
       5.4134253   -6.6443473e-22
       5.4532299   -6.6437131e-22
       5.4930345   -6.6430753e-22
       5.5328391   -6.6424323e-22
       5.5726437   -6.6417799e-22
       5.6124483   -6.6411292e-22
       5.6522529   -6.6404594e-22
       5.6920575   -6.6397885e-22
       5.7318621    -6.639113e-22
       5.7716667   -6.6384285e-22
       5.8114713   -6.6377378e-22
       5.8512759   -6.6370384e-22
       5.8910805   -6.6363351e-22
       5.9308851   -6.6356272e-22
       5.9706897   -6.6349072e-22
       6.0104943   -6.6341828e-22
       6.0502989   -6.6334511e-22
       6.0901035   -6.6327147e-22
       6.1299081   -6.6319719e-22
       6.1697126   -6.6312284e-22
       6.2095172   -6.6304696e-22
       6.2493218   -6.6297086e-22
       6.2891264   -6.6289386e-22
        6.328931   -6.6281605e-22
       6.3687356   -6.6273781e-22
       6.4085402   -6.6265843e-22
       6.4483448   -6.6257903e-22
       6.4881494   -6.6249825e-22
        6.527954   -6.6241713e-22
       6.5677586   -6.6233527e-22
       6.6075632    -6.622526e-22
       6.6473678   -6.6216935e-22
       6.6871724   -6.6208495e-22
        6.726977   -6.6200084e-22
       6.7667816   -6.6191443e-22
       6.8065862   -6.6182816e-22
       6.8463908    -6.617409e-22
       6.8861954   -6.6165301e-22
           6.926   -6.6156466e-22
       6.9658046   -6.6147548e-22
       7.0056092   -6.6138503e-22
       7.0454138   -6.6129374e-22
       7.0852184   -6.6120128e-22
        7.125023   -6.6110729e-22
       7.1648276   -6.6100839e-22
       7.2046322   -6.6091211e-22
       7.2444368    -6.607714e-22
       7.2842414   -6.6089045e-22
        7.324046   -6.6061904e-22
       7.3638506    -6.605266e-22
       7.4036552   -6.6043195e-22
       7.4434598   -6.6033711e-22
       7.4832644   -6.6024003e-22
        7.523069   -6.6014189e-22
       7.5628736   -6.6004261e-22
       7.6026782   -6.5994279e-22
       7.6424828   -6.5984161e-22
       7.6822874   -6.5973931e-22
        7.722092   -6.5963655e-22
       7.7618966   -6.5953207e-22
       7.8017012   -6.5942829e-22
       7.8415058   -6.5932292e-22
       7.8813104   -6.5921763e-22
       7.9211149   -6.5911028e-22
       7.9609195    -6.590036e-22
       8.0007241   -6.5889605e-22
       8.0405287   -6.5878799e-22
       8.0803333   -6.5867885e-22
       8.1201379   -6.5856952e-22
       8.1599425   -6.5845979e-22
       8.1997471   -6.5834992e-22
       8.2395517   -6.5823898e-22
       8.2793563   -6.5812755e-22
       8.3191609   -6.5801645e-22
       8.3589655   -6.5790428e-22
       8.3987701   -6.5779212e-22
       8.4385747   -6.5767928e-22
       8.4783793    -6.575656e-22
       8.5181839   -6.5745132e-22
       8.5579885   -6.5733615e-22
       8.5977931   -6.5722075e-22
       8.6375977   -6.5710459e-22
       8.6774023   -6.5698823e-22
       8.7172069   -6.5687036e-22
       8.7570115   -6.5675236e-22
       8.7968161   -6.5663388e-22
       8.8366207   -6.5651427e-22
       8.8764253    -6.563937e-22
       8.9162299   -6.5627281e-22
       8.9560345   -6.5615106e-22
       8.9958391   -6.5602779e-22
       9.0356437   -6.5590355e-22
       9.0754483   -6.5577903e-22
       9.1152529   -6.5565347e-22
       9.1550575   -6.5552639e-22
       9.1948621   -6.5539907e-22
       9.2346667   -6.5527007e-22
       9.2744713   -6.5514024e-22
       9.3142759   -6.5500894e-22
       9.3540805   -6.5487642e-22
       9.3938851   -6.5474342e-22
       9.4336897   -6.5460899e-22
       9.4734943   -6.5447309e-22
       9.5132989     -6.54338e-22
       9.5531035    -6.542205e-22
       9.5929081   -6.5410376e-22
       9.6327127   -6.5404909e-22
       9.6725172   -6.5381063e-22
       9.7123218   -6.5354776e-22
       9.7521264   -6.5354676e-22
        9.791931    -6.534105e-22
       9.8317356   -6.5327331e-22
       9.8715402   -6.5313487e-22
       9.9113448   -6.5299675e-22
       9.9511494   -6.5285691e-22
        9.990954   -6.5271711e-22
       10.030759    -6.525766e-22
       10.070563   -6.5243517e-22
       10.110368   -6.5229291e-22
       10.150172   -6.5215047e-22
       10.189977   -6.5200757e-22
       10.229782   -6.5186315e-22
       10.269586   -6.5171775e-22
       10.309391   -6.5157188e-22
       10.349195   -6.5142539e-22
          10.389   -6.5127888e-22
       10.428805   -6.5113061e-22
       10.468609   -6.5098195e-22
       10.508414   -6.5083272e-22
       10.548218   -6.5068251e-22
       10.588023   -6.5053141e-22
       10.627828   -6.5037987e-22
       10.667632   -6.5022732e-22
       10.707437   -6.5007422e-22
       10.747241   -6.4992024e-22
       10.787046   -6.4976648e-22
       10.826851   -6.4961102e-22
       10.866655   -6.4945525e-22
        10.90646   -6.4929898e-22
       10.946264   -6.4914068e-22
       10.986069   -6.4898276e-22
       11.025874   -6.4882402e-22
       11.065678   -6.4866447e-22
       11.105483   -6.4850394e-22
       11.145287   -6.4834291e-22
       11.185092   -6.4818084e-22
       11.224897   -6.4801805e-22
       11.264701   -6.4785525e-22
       11.304506   -6.4769107e-22
        11.34431   -6.4752657e-22
       11.384115   -6.4736153e-22
        11.42392   -6.4719541e-22
       11.463724   -6.4702879e-22
       11.503529   -6.4686219e-22
       11.543333   -6.4669467e-22
       11.583138   -6.4652616e-22
       11.622943   -6.4635715e-22
       11.662747    -6.461875e-22
       11.702552   -6.4601746e-22
       11.742356   -6.4584635e-22
       11.782161    -6.456758e-22
       11.821966    -6.455035e-22
        11.86177   -6.4533084e-22
       11.901575   -6.4515779e-22
       11.941379   -6.4498393e-22
       11.981184   -6.4480874e-22
       12.020989   -6.4463388e-22
       12.060793   -6.4445768e-22
       12.100598   -6.4428132e-22
       12.140402   -6.4410383e-22
       12.180207   -6.4392561e-22
       12.220012   -6.4374673e-22
       12.259816   -6.4356785e-22
       12.299621   -6.4338791e-22
       12.339425   -6.4320767e-22
        12.37923   -6.4302706e-22
       12.419034   -6.4284526e-22
       12.458839   -6.4266406e-22
       12.498644   -6.4248155e-22
       12.538448   -6.4229868e-22
       12.578253   -6.4211527e-22
       12.618057   -6.4193156e-22
       12.657862   -6.4174723e-22
       12.697667   -6.4156249e-22
       12.737471    -6.413777e-22
       12.777276   -6.4119123e-22
        12.81708    -6.410049e-22
       12.856885   -6.4081782e-22
        12.89669   -6.4063036e-22
       12.936494   -6.4044216e-22
       12.976299   -6.4025303e-22
       13.016103   -6.4006356e-22
       13.055908   -6.3987448e-22
       13.095713   -6.3968434e-22
       13.135517   -6.3949332e-22
       13.175322    -6.393013e-22
       13.215126   -6.3910893e-22
       13.254931   -6.3891593e-22
       13.294736   -6.3872257e-22
        13.33454   -6.3852803e-22
       13.374345   -6.3833261e-22
       13.414149   -6.3813646e-22
       13.453954   -6.3793885e-22
       13.493759   -6.3774191e-22
       13.533563   -6.3754345e-22
       13.573368   -6.3734358e-22
       13.613172   -6.3714324e-22
       13.652977    -6.369428e-22
       13.692782   -6.3674056e-22
       13.732586   -6.3653862e-22
       13.772391   -6.3633562e-22
       13.812195   -6.3613157e-22
          13.852   -6.3592721e-22
       13.891805   -6.3572192e-22
       13.931609   -6.3551587e-22
       13.971414   -6.3530981e-22
       14.011218   -6.3510197e-22
       14.051023    -6.348948e-22
       14.090828   -6.3468722e-22
       14.130632   -6.3447729e-22
       14.170437   -6.3426814e-22
       14.210241   -6.3405752e-22
       14.250046   -6.3384393e-22
       14.289851   -6.3363675e-22
       14.329655   -6.3342825e-22
        14.36946   -6.3321159e-22
       14.409264    -6.329986e-22
       14.449069   -6.3278437e-22
       14.488874   -6.3257191e-22
       14.528678   -6.3235619e-22
       14.568483   -6.3214114e-22
       14.608287   -6.3192543e-22
       14.648092    -6.317093e-22
       14.687897   -6.3149221e-22
       14.727701   -6.3127539e-22
       14.767506   -6.3105647e-22
        14.80731   -6.3083054e-22
       14.847115    -6.306146e-22
        14.88692   -6.3040939e-22
       14.926724   -6.3018017e-22
       14.966529   -6.2995964e-22
       15.006333   -6.2973874e-22
       15.046138   -6.2951695e-22
       15.085943   -6.2929347e-22
       15.125747   -6.2906955e-22
       15.165552   -6.2884862e-22
       15.205356   -6.2861516e-22
       15.245161   -6.2807895e-22
       15.284966    -6.286396e-22
        15.32477   -6.2789985e-22
       15.364575   -6.2769252e-22
       15.404379   -6.2747352e-22
       15.444184   -6.2725269e-22
       15.483989   -6.2702902e-22
       15.523793   -6.2680329e-22
       15.563598   -6.2657462e-22
       15.603402   -6.2634434e-22
       15.643207   -6.2611211e-22
       15.683012   -6.2587798e-22
       15.722816   -6.2564246e-22
       15.762621   -6.2540521e-22
       15.802425   -6.2516623e-22
        15.84223   -6.2492645e-22
       15.882034   -6.2468591e-22
       15.921839   -6.2444374e-22
       15.961644   -6.2420037e-22
       16.001448   -6.2395661e-22
       16.041253   -6.2371233e-22
       16.081057   -6.2346727e-22
       16.120862   -6.2322203e-22
       16.160667   -6.2297573e-22
       16.200471   -6.2272908e-22
       16.240276   -6.2248224e-22
        16.28008   -6.2223587e-22
       16.319885   -6.2198837e-22
        16.35969   -6.2174107e-22
       16.399494    -6.214935e-22
       16.439299   -6.2124633e-22
       16.479103   -6.2099726e-22
       16.518908   -6.2075075e-22
       16.558713   -6.2050352e-22
       16.598517   -6.2025561e-22
       16.638322   -6.2001039e-22
       16.678126   -6.1976663e-22
       16.717931   -6.1951057e-22
       16.757736   -6.1926578e-22
        16.79754   -6.1901792e-22
       16.837345   -6.1877033e-22
       16.877149   -6.1852137e-22
       16.916954   -6.1827228e-22
       16.956759   -6.1802369e-22
       16.996563   -6.1777388e-22
       17.036368   -6.1752321e-22
       17.076172   -6.1727259e-22
       17.115977   -6.1701988e-22
       17.155782   -6.1676761e-22
       17.195586   -6.1651282e-22
       17.235391    -6.162699e-22
       17.275195   -6.1599445e-22
          17.315   -6.1574002e-22
       17.354805   -6.1547806e-22
       17.394609    -6.152129e-22
       17.434414   -6.1494457e-22
       17.474218   -6.1467316e-22
       17.514023   -6.1440101e-22
       17.553828   -6.1411902e-22
       17.593632   -6.1384972e-22
       17.633437   -6.1403135e-22
       17.673241   -6.1317878e-22
       17.713046   -6.1305836e-22
       17.752851   -6.1285421e-22
       17.792655   -6.1258761e-22
        17.83246   -6.1232143e-22
       17.872264   -6.1205354e-22
       17.912069     -6.11785e-22
       17.951874   -6.1151607e-22
       17.991678   -6.1124526e-22
       18.031483   -6.1097458e-22
       18.071287   -6.1070301e-22
       18.111092   -6.1043017e-22
       18.150897   -6.1015694e-22
